split,cell_id,group,comparator,stratum,U_stratum,C_stratum,low_bins,high_bins,overlap_mass,weight,excess_NLL,Q1_U,Q5_U,Q1_M,Q5_M,Q1_C,Q5_C
consumed,67#33,MC_OFF,LN,13,3,3,196,112,112,0.03382663847780127,0.010361242111012844,0.5331942013132254,0.528490223933477,-0.2733609241899103,-0.3932218218338676,0.3797018289640879,0.4098618861655269
consumed,67#33,MC_OFF,LN,14,3,4,238,147,147,0.04439746300211417,0.05079043728099416,0.5451366043266127,0.5491094178919281,-0.0622414374614463,-0.028656231949017168,0.9385449577966938,0.9815246563693064
consumed,67#33,MC_OFF,LN,15,3,5,0,175,0,0.0,,,0.5575097481328994,,-0.42266378125734627,,4.606104486780241
consumed,67#33,MC_OFF,LN,16,4,1,791,350,350,0.10570824524312897,-0.08788426321873932,0.7456954521811114,0.7625214442163708,-0.7186366899482972,-0.7625214442163708,0.037578357208882834,0.03275621496140957
consumed,67#33,MC_OFF,LN,17,4,2,315,98,98,0.02959830866807611,-0.18327884354667548,0.7097021708885829,0.7320222903575215,-0.6819482809305192,-0.7320222903575215,0.15033523978458513,0.15943255658660618
consumed,67#33,MC_OFF,LN,18,4,3,259,175,175,0.052854122621564484,-0.12282678552709589,0.737227687984705,0.7306083845496179,-0.45695321992845145,-0.5679520130753518,0.4090504908745455,0.39996253509819507
consumed,67#33,MC_OFF,LN,19,4,4,406,308,308,0.09302325581395349,-0.0327669385650081,0.7458852855809803,0.7784793879191223,-0.0020024482032348617,0.03365962177155201,0.9760682058442838,1.1022583143909948
consumed,67#33,MC_OFF,LN,20,4,5,21,301,21,0.006342494714587738,-0.07590418650285803,0.7669842580954235,0.7524710129253395,-0.7669842580954235,-0.2906759149026732,1.980822688341141,4.250592580403007
consumed,67#33,MC_OFF,LN,21,5,1,7,119,7,0.0021141649048625794,-0.004774728807812264,1.2204570293426513,4.0578216819202195,1.2204570293426513,4.0578216819202195,0.04255178570747398,0.034343032977160244
consumed,67#33,MC_OFF,LN,22,5,2,0,91,0,0.0,,,4.6398545454327875,,4.6398545454327875,,0.17354643587649873
consumed,67#33,MC_OFF,LN,23,5,3,21,182,21,0.006342494714587738,-0.025969653955877223,1.2581189811229703,3.7425530781642578,1.2581189811229703,3.7425530781642578,0.3357035058240096,0.3618258463178509
consumed,67#33,MC_OFF,LN,24,5,4,182,483,182,0.05496828752642706,0.009646375531867602,1.306557091877151,4.381802338604694,1.306557091877151,4.381802338604694,1.094802868206842,1.1281271362044525
consumed,67#33,MC_OFF,LN,25,5,5,154,1673,154,0.046511627906976744,-0.04146841700162258,2.3792837251993744,4.907472571436605,2.3792837251993744,4.907472571436605,2.8255642404232115,4.115727016999568
consumed,67#33,MC_OFF,CNN,1,1,1,336,105,105,0.03171247357293869,-0.12971292023757597,0.1298389346703516,0.12985858201204492,-0.08587029358808045,-0.07480587206004809,0.047959961995366035,0.047989355376921596
consumed,67#33,MC_OFF,CNN,2,1,2,364,147,147,0.04439746300211417,-0.08984387883609833,0.11792883654628754,0.10774862329874721,-0.06370679679373727,-0.010835616592140425,0.18357029638730007,0.19542214037140923
consumed,67#33,MC_OFF,CNN,3,1,3,581,308,308,0.09302325581395349,-0.149522963831058,0.11315013301567207,0.11018132056355666,-0.025916522536468863,-0.010641143859274133,0.3781878966165578,0.39135824754802423
consumed,67#33,MC_OFF,CNN,4,1,4,343,196,196,0.05919661733615222,-0.18047153641036814,0.10814272152088888,0.11031128957131713,0.017370433606473466,-0.06006057036304681,0.8020891816421811,0.9643667038004163
consumed,67#33,MC_OFF,CNN,5,1,5,0,217,0,0.0,,,0.11141597834581672,,-0.036443708440926835,,4.5490887955767025
consumed,67#33,MC_OFF,CNN,6,2,1,574,84,84,0.02536997885835095,0.09468060026968333,0.33382174808705206,0.342013522652754,-0.22246103589323624,-0.2140327884388777,0.053248172807478816,0.0410758480235624
consumed,67#33,MC_OFF,CNN,7,2,2,518,217,217,0.06553911205073996,-0.09204836785412404,0.33940359793062247,0.3415308900838418,-0.2673160202706837,-0.18639044092908022,0.16349990759626962,0.16632483676977217
consumed,67#33,MC_OFF,CNN,8,2,3,546,315,315,0.09513742071881606,-0.20777130488978382,0.3447378734144597,0.32883801436995985,-0.13041402702757085,-0.1316106578861622,0.38393764357733284,0.4036298753530718
consumed,67#33,MC_OFF,CNN,9,2,4,350,189,189,0.05708245243128964,-0.14806177277552185,0.33834187303530056,0.3416946603278457,-0.12793011601874607,0.03523039378536245,0.8613247355339116,0.893195386501719
consumed,67#33,MC_OFF,CNN,10,2,5,28,287,28,0.008456659619450317,-0.07234114603433969,0.3727862370782532,0.3493165364254709,-0.2514353821403347,-0.06237758470673636,1.9576496223337014,4.542557565576438
consumed,67#33,MC_OFF,CNN,11,3,1,245,70,70,0.021141649048625793,-0.33572796567948554,0.5431076397640365,0.5131962615251541,-0.5431076397640365,-0.5131962615251541,0.04869060807994434,0.03476966932881625
consumed,67#33,MC_OFF,CNN,12,3,2,301,77,77,0.023255813953488372,-0.0701393634875468,0.5575048467444885,0.5315763694318859,-0.4749051988793559,-0.3383282405408946,0.1563135292751953,0.17848350271921268
consumed,67#33,MC_OFF,CNN,13,3,3,196,112,112,0.03382663847780127,-0.12584771801960482,0.5331942013132254,0.528490223933477,-0.2733609241899103,-0.3932218218338676,0.3797018289640879,0.4098618861655269
consumed,67#33,MC_OFF,CNN,14,3,4,238,147,147,0.04439746300211417,-0.13730689244942962,0.5451366043266127,0.5491094178919281,-0.0622414374614463,-0.028656231949017168,0.9385449577966938,0.9815246563693064
consumed,67#33,MC_OFF,CNN,15,3,5,0,175,0,0.0,,,0.5575097481328994,,-0.42266378125734627,,4.606104486780241
consumed,67#33,MC_OFF,CNN,16,4,1,791,350,350,0.10570824524312897,-0.15867784282887057,0.7456954521811114,0.7625214442163708,-0.7186366899482972,-0.7625214442163708,0.037578357208882834,0.03275621496140957
consumed,67#33,MC_OFF,CNN,17,4,2,315,98,98,0.02959830866807611,0.06354730034914524,0.7097021708885829,0.7320222903575215,-0.6819482809305192,-0.7320222903575215,0.15033523978458513,0.15943255658660618
consumed,67#33,MC_OFF,CNN,18,4,3,259,175,175,0.052854122621564484,-0.02802700421633316,0.737227687984705,0.7306083845496179,-0.45695321992845145,-0.5679520130753518,0.4090504908745455,0.39996253509819507
consumed,67#33,MC_OFF,CNN,19,4,4,406,308,308,0.09302325581395349,-0.2723319814305298,0.7458852855809803,0.7784793879191223,-0.0020024482032348617,0.03365962177155201,0.9760682058442838,1.1022583143909948
consumed,67#33,MC_OFF,CNN,20,4,5,21,301,21,0.006342494714587738,-0.22296593562007516,0.7669842580954235,0.7524710129253395,-0.7669842580954235,-0.2906759149026732,1.980822688341141,4.250592580403007
consumed,67#33,MC_OFF,CNN,21,5,1,7,119,7,0.0021141649048625794,-0.04042970474800347,1.2204570293426513,4.0578216819202195,1.2204570293426513,4.0578216819202195,0.04255178570747398,0.034343032977160244
consumed,67#33,MC_OFF,CNN,22,5,2,0,91,0,0.0,,,4.6398545454327875,,4.6398545454327875,,0.17354643587649873
consumed,67#33,MC_OFF,CNN,23,5,3,21,182,21,0.006342494714587738,-0.2144367340348921,1.2581189811229703,3.7425530781642578,1.2581189811229703,3.7425530781642578,0.3357035058240096,0.3618258463178509
consumed,67#33,MC_OFF,CNN,24,5,4,182,483,182,0.05496828752642706,-0.06699233200326926,1.306557091877151,4.381802338604694,1.306557091877151,4.381802338604694,1.094802868206842,1.1281271362044525
consumed,67#33,MC_OFF,CNN,25,5,5,154,1673,154,0.046511627906976744,-0.21969382349451394,2.3792837251993744,4.907472571436605,2.3792837251993744,4.907472571436605,2.8255642404232115,4.115727016999568
consumed,67#34,PC_ON,LN,1,1,1,273,21,21,0.0071090047393364926,-0.02833484540231998,0.1185469880956822,0.07364188817640145,-0.03714217009464613,-0.07093549085160096,0.05430777931962019,0.058154649760884546
consumed,67#34,PC_ON,LN,2,1,2,259,112,112,0.037914691943127965,0.003092086059462207,0.10908369337738731,0.11138393470901065,-0.03739842559435921,-0.030645356950117275,0.18298491615073667,0.16373882364132442
consumed,67#34,PC_ON,LN,3,1,3,462,266,266,0.09004739336492891,-0.021815679457143397,0.09767671491102771,0.09517675138378859,-0.02001791852859297,-0.038335529191260174,0.3976404122646879,0.3956202552209633
consumed,67#34,PC_ON,LN,4,1,4,140,175,140,0.04739336492890995,-0.029974219791094787,0.09195097328047268,0.09892925682011992,0.013229173648869618,-0.01552542311605066,0.7514735604461749,1.0231589297158643
consumed,67#34,PC_ON,LN,5,1,5,7,189,7,0.002369668246445498,0.055739409289510364,0.05836382093548309,0.11496051353107625,-0.05836382093548309,-0.006576602222830169,2.7817549962055637,5.136792259200943
consumed,67#34,PC_ON,LN,6,2,1,462,133,133,0.045023696682464455,0.00296164740538501,0.3258652172600815,0.34837797379096674,-0.2543909015415314,-0.2898498937965518,0.050400676231771344,0.05345546888604172
consumed,67#34,PC_ON,LN,7,2,2,413,175,175,0.05924170616113744,-0.02416844332833479,0.34259883731295815,0.32242011051625014,-0.19185291249423397,-0.27941734524443745,0.1705698184461838,0.17135571425780655
consumed,67#34,PC_ON,LN,8,2,3,448,294,294,0.0995260663507109,-0.010476423655741059,0.3286145848992419,0.3229661152831146,-0.14717636335672069,-0.07182753361051991,0.40649543442805225,0.41035194261487395
consumed,67#34,PC_ON,LN,9,2,4,266,168,168,0.05687203791469194,-0.004345906884632263,0.339566828624811,0.3258180540093842,0.018389414882556975,-0.011858823650982231,0.9224871060731331,1.0620234703140643
consumed,67#34,PC_ON,LN,10,2,5,7,238,7,0.002369668246445498,-0.10057164945129249,0.22041306272149086,0.31924741373821985,-0.22041306272149086,-0.11286576975972447,1.9916206933557987,5.515227475878098
consumed,67#34,PC_ON,LN,11,3,1,196,182,182,0.061611374407582936,0.0034947195009477957,0.5301794789598456,0.5595381209053673,-0.45541373793301837,-0.514016262972011,0.06622323422925547,0.04139734210016636
consumed,67#34,PC_ON,LN,12,3,2,154,154,154,0.052132701421800945,0.011605591431967942,0.5419257784431631,0.5441302799577401,-0.44358262622898276,-0.34750489007935603,0.17648749070014508,0.15989053374241022
consumed,67#34,PC_ON,LN,13,3,3,182,168,168,0.05687203791469194,0.0002507663342440113,0.5352727292248836,0.5245761867554393,-0.36690956783982426,-0.3542425903239443,0.40944432699269295,0.41742437998785437
consumed,67#34,PC_ON,LN,14,3,4,140,175,140,0.04739336492890995,-0.005542871609402268,0.5419248910155148,0.5537421194836497,-0.05701636881567538,-0.05148139495402575,0.9366218986921012,1.1164319035597146
consumed,67#34,PC_ON,LN,15,3,5,0,189,0,0.0,,,0.5399305728712568,,-0.29425756943722564,,4.620524489734736
consumed,67#34,PC_ON,LN,16,4,1,588,224,224,0.07582938388625593,0.006774180413396851,0.7584034584994827,0.7553587988950312,-0.7410106869148356,-0.7553587988950312,0.034701885212035405,0.03701359569095075
consumed,67#34,PC_ON,LN,17,4,2,203,133,133,0.045023696682464455,-0.005668477663326076,0.7344427414495369,0.7077292070577019,-0.7344427414495369,-0.7077292070577019,0.17018700121291752,0.16582247850142026
consumed,67#34,PC_ON,LN,18,4,3,259,175,175,0.05924170616113744,0.06263043247957326,0.7533570716308581,0.7384946739673615,-0.4155059884730223,-0.4872059231996536,0.43594732635648215,0.44394142005592585
consumed,67#34,PC_ON,LN,19,4,4,266,441,266,0.09004739336492891,-0.026896159102165244,0.7745014108398831,0.8190467156112261,0.07431343833817855,0.24559563795697786,0.9739416281632944,1.2150287365948316
consumed,67#34,PC_ON,LN,20,4,5,0,238,0,0.0,,,0.7656481421607382,,-0.36847227526938214,,6.258635185001528
consumed,67#34,PC_ON,LN,21,5,1,0,84,0,0.0,,,4.469835774352153,,4.469835774352153,,0.04197489842772484
consumed,67#34,PC_ON,LN,22,5,2,0,49,0,0.0,,,5.7185724547931125,,5.7185724547931125,,0.20867177418300084
consumed,67#34,PC_ON,LN,23,5,3,7,161,7,0.002369668246445498,-0.03367190768171544,1.1483500748872757,4.5317050464775255,1.1483500748872757,4.5317050464775255,0.29719410836696625,0.4452957523905713
consumed,67#34,PC_ON,LN,24,5,4,49,525,49,0.016587677725118485,0.024848071417446816,2.0263466450518797,3.757152557435135,2.0263466450518797,3.757152557435135,1.4051293261083109,1.2594585366810982
consumed,67#34,PC_ON,LN,25,5,5,133,1323,133,0.045023696682464455,-0.011621891173201365,3.704885719638122,5.131387805571119,3.704885719638122,5.131387805571119,3.9317234698319226,4.505816277215089
consumed,67#34,PC_ON,CNN,1,1,1,273,21,21,0.0071090047393364926,-0.13320659057586448,0.1185469880956822,0.07364188817640145,-0.03714217009464613,-0.07093549085160096,0.05430777931962019,0.058154649760884546
consumed,67#34,PC_ON,CNN,2,1,2,259,112,112,0.037914691943127965,0.015834660942295176,0.10908369337738731,0.11138393470901065,-0.03739842559435921,-0.030645356950117275,0.18298491615073667,0.16373882364132442
consumed,67#34,PC_ON,CNN,3,1,3,462,266,266,0.09004739336492891,-0.048194464091453004,0.09767671491102771,0.09517675138378859,-0.02001791852859297,-0.038335529191260174,0.3976404122646879,0.3956202552209633
consumed,67#34,PC_ON,CNN,4,1,4,140,175,140,0.04739336492890995,-0.13953683471056935,0.09195097328047268,0.09892925682011992,0.013229173648869618,-0.01552542311605066,0.7514735604461749,1.0231589297158643
consumed,67#34,PC_ON,CNN,5,1,5,7,189,7,0.002369668246445498,0.024811417784514664,0.05836382093548309,0.11496051353107625,-0.05836382093548309,-0.006576602222830169,2.7817549962055637,5.136792259200943
consumed,67#34,PC_ON,CNN,6,2,1,462,133,133,0.045023696682464455,-0.008629719801086984,0.3258652172600815,0.34837797379096674,-0.2543909015415314,-0.2898498937965518,0.050400676231771344,0.05345546888604172
consumed,67#34,PC_ON,CNN,7,2,2,413,175,175,0.05924170616113744,0.04527814165689603,0.34259883731295815,0.32242011051625014,-0.19185291249423397,-0.27941734524443745,0.1705698184461838,0.17135571425780655
consumed,67#34,PC_ON,CNN,8,2,3,448,294,294,0.0995260663507109,-0.012841546457206914,0.3286145848992419,0.3229661152831146,-0.14717636335672069,-0.07182753361051991,0.40649543442805225,0.41035194261487395
consumed,67#34,PC_ON,CNN,9,2,4,266,168,168,0.05687203791469194,-0.027850435745995293,0.339566828624811,0.3258180540093842,0.018389414882556975,-0.011858823650982231,0.9224871060731331,1.0620234703140643
consumed,67#34,PC_ON,CNN,10,2,5,7,238,7,0.002369668246445498,0.08317381369596333,0.22041306272149086,0.31924741373821985,-0.22041306272149086,-0.11286576975972447,1.9916206933557987,5.515227475878098
consumed,67#34,PC_ON,CNN,11,3,1,196,182,182,0.061611374407582936,-0.037422267217414706,0.5301794789598456,0.5595381209053673,-0.45541373793301837,-0.514016262972011,0.06622323422925547,0.04139734210016636
consumed,67#34,PC_ON,CNN,12,3,2,154,154,154,0.052132701421800945,0.003433432091726127,0.5419257784431631,0.5441302799577401,-0.44358262622898276,-0.34750489007935603,0.17648749070014508,0.15989053374241022
consumed,67#34,PC_ON,CNN,13,3,3,182,168,168,0.05687203791469194,0.05745610448102122,0.5352727292248836,0.5245761867554393,-0.36690956783982426,-0.3542425903239443,0.40944432699269295,0.41742437998785437
consumed,67#34,PC_ON,CNN,14,3,4,140,175,140,0.04739336492890995,-0.01694249080486651,0.5419248910155148,0.5537421194836497,-0.05701636881567538,-0.05148139495402575,0.9366218986921012,1.1164319035597146
consumed,67#34,PC_ON,CNN,15,3,5,0,189,0,0.0,,,0.5399305728712568,,-0.29425756943722564,,4.620524489734736
consumed,67#34,PC_ON,CNN,16,4,1,588,224,224,0.07582938388625593,-0.035593364834613075,0.7584034584994827,0.7553587988950312,-0.7410106869148356,-0.7553587988950312,0.034701885212035405,0.03701359569095075
consumed,67#34,PC_ON,CNN,17,4,2,203,133,133,0.045023696682464455,0.01707132061981039,0.7344427414495369,0.7077292070577019,-0.7344427414495369,-0.7077292070577019,0.17018700121291752,0.16582247850142026
consumed,67#34,PC_ON,CNN,18,4,3,259,175,175,0.05924170616113744,-0.018867180152079856,0.7533570716308581,0.7384946739673615,-0.4155059884730223,-0.4872059231996536,0.43594732635648215,0.44394142005592585
consumed,67#34,PC_ON,CNN,19,4,4,266,441,266,0.09004739336492891,-0.021149086232556256,0.7745014108398831,0.8190467156112261,0.07431343833817855,0.24559563795697786,0.9739416281632944,1.2150287365948316
consumed,67#34,PC_ON,CNN,20,4,5,0,238,0,0.0,,,0.7656481421607382,,-0.36847227526938214,,6.258635185001528
consumed,67#34,PC_ON,CNN,21,5,1,0,84,0,0.0,,,4.469835774352153,,4.469835774352153,,0.04197489842772484
consumed,67#34,PC_ON,CNN,22,5,2,0,49,0,0.0,,,5.7185724547931125,,5.7185724547931125,,0.20867177418300084
consumed,67#34,PC_ON,CNN,23,5,3,7,161,7,0.002369668246445498,-0.026390698570276216,1.1483500748872757,4.5317050464775255,1.1483500748872757,4.5317050464775255,0.29719410836696625,0.4452957523905713
consumed,67#34,PC_ON,CNN,24,5,4,49,525,49,0.016587677725118485,0.08525154334024374,2.0263466450518797,3.757152557435135,2.0263466450518797,3.757152557435135,1.4051293261083109,1.2594585366810982
consumed,67#34,PC_ON,CNN,25,5,5,133,1323,133,0.045023696682464455,-0.0873809790224155,3.704885719638122,5.131387805571119,3.704885719638122,5.131387805571119,3.9317234698319226,4.505816277215089
consumed,68#3,MC_OFF,LN,1,1,1,301,133,133,0.03792415169660679,-0.012763298240694396,0.10752242175824855,0.09769888646980306,-0.009398006195694975,0.007185969435867214,0.04921042146567862,0.0421996366035034
consumed,68#3,MC_OFF,LN,2,1,2,336,133,133,0.03792415169660679,-0.01978879257472759,0.08155808340638436,0.06995096461022306,-0.03191858504578704,0.003168224522500839,0.1817913724853497,0.17528736684854315
consumed,68#3,MC_OFF,LN,3,1,3,329,182,182,0.05189620758483034,-0.0408138810355759,0.09134532789749941,0.07801663171770858,-0.011053785674848512,0.012395424096142115,0.3790726376582889,0.372999884260375
consumed,68#3,MC_OFF,LN,4,1,4,280,245,245,0.06986027944111776,-0.05783660797782394,0.08288569811217408,0.0824223897954826,-0.008907326350163202,-0.001024020755098063,0.7317194188629703,0.8118892081328555
consumed,68#3,MC_OFF,LN,5,1,5,14,189,14,0.003992015968063872,-0.06973844395965348,0.08783650475864609,0.09241574683076097,-0.08783650475864609,-0.026184288719198284,2.3313850755803283,5.040008083949268
consumed,68#3,MC_OFF,LN,6,2,1,490,196,196,0.05588822355289421,-0.06930333390474411,0.2918703945313869,0.298658474636752,-0.17550224656092073,-0.11083724616938048,0.04922955203398617,0.05917989355761423
consumed,68#3,MC_OFF,LN,7,2,2,686,294,294,0.08383233532934131,-0.0092703107109822,0.30828970067040595,0.31790471791348873,-0.18118787096489317,-0.20207070126863463,0.1708787480681173,0.17435789003086807
consumed,68#3,MC_OFF,LN,8,2,3,399,217,217,0.06187624750499002,-0.02818683371735046,0.2937281222194324,0.3188039821322872,-0.1245908700896438,-0.05021410185489452,0.37511202660528803,0.37281270741118283
